fecha_notificacion;region;prop1d
2020-05-24;01;0.263115985583561
2020-05-25;01;0.237223128440703
2020-05-26;01;0.2466493579489
2020-05-27;01;0.263153686953229
2020-05-28;01;0.301304036972577
2020-05-29;01;0.312689643846906
2020-05-30;01;0.366029954330073
2020-05-31;01;0.406286758012541
2020-06-01;01;0.417329991095248
2020-06-02;01;0.390339358776747
2020-06-03;01;0.350296068733457
2020-06-04;01;0.344318444435222
2020-06-05;01;0.347286904546539
2020-06-06;01;0.334863701647146
2020-06-07;01;0.360537910547538
2020-06-08;01;0.386861100411963
2020-06-09;01;0.416467030818203
2020-06-10;01;0.444793776536253
2020-06-11;01;0.466169437911915
2020-06-12;01;0.451087745410867
2020-06-13;01;0.473960320366775
2020-06-14;01;0.518363975760043
2020-06-15;01;0.519828415346604
2020-06-16;01;0.523257073302821
2020-06-17;01;0.548002255656699
2020-06-18;01;0.551947833887991
2020-06-19;01;0.589091801463362
2020-06-20;01;0.616413230034791
2020-06-21;01;0.612542262292855
2020-06-22;01;0.606747114044876
2020-06-23;01;0.630330924600518
2020-06-24;01;0.60156326369
2020-06-25;01;0.605871653712676
2020-06-26;01;0.595726872908788
2020-06-27;01;0.542999600181515
2020-06-28;01;0.474764306063868
2020-06-29;01;0.529959111258673
2020-06-30;01;0.489791274972665
2020-07-01;01;0.472502980344469
2020-07-02;01;0.452234360075848
2020-07-03;01;0.460749766238313
2020-07-04;01;0.503440408928956
2020-07-05;01;0.558453111684477
2020-07-06;01;0.501346837676794
2020-07-07;01;0.500623171099469
2020-07-08;01;0.510083259818436
2020-07-09;01;0.499240768975945
2020-07-10;01;0.453390428839891
2020-07-11;01;0.369141344590806
2020-07-12;01;0.302363935952933
2020-07-13;01;0.251894452384858
2020-07-14;01;0.240106240596646
2020-07-15;01;0.25856076599919
2020-07-16;01;0.253050561917557
2020-07-17;01;0.295644373635793
2020-07-18;01;0.372363950355369
2020-07-19;01;0.363341393964392
2020-07-20;01;0.422024867353748
2020-07-21;01;0.438569966090627
2020-07-22;01;0.398512926941029
2020-07-23;01;0.359317248669721
2020-07-24;01;0.307335681849444
2020-07-25;01;0.291055665569428
2020-07-26;01;0.312970208023123
2020-07-27;01;0.36219764093177
2020-07-28;01;0.366964563506912
2020-07-29;01;0.391165691326461
2020-07-30;01;0.480968098775927
2020-07-31;01;0.52334905115688
2020-08-01;01;0.524133980513238
2020-08-02;01;0.595008228216754
2020-08-03;01;0.507175502444692
2020-08-04;01;0.479998378493375
2020-08-05;01;0.449531586513425
2020-08-06;01;0.391747410085181
2020-08-07;01;0.348550131173616
2020-08-08;01;0.342625180548205
2020-08-09;01;0.290287518210542
2020-08-10;01;0.362782187720137
2020-08-11;01;0.423842095554238
2020-08-12;01;0.464596154614934
2020-08-13;01;0.477068172523472
2020-08-14;01;0.490045671215257
2020-08-15;01;0.49724613204475
2020-08-16;01;0.496852043374799
2020-08-17;01;0.451673622809164
2020-08-18;01;0.425611846747387
2020-08-19;01;0.428717436809499
2020-08-20;01;0.475463682477578
2020-08-21;01;0.54883822460212
2020-08-22;01;0.587178560736574
2020-08-23;01;0.624398046231921
2020-08-24;01;0.631968155769112
2020-08-25;01;0.57945850325946
2020-08-26;01;0.608559032359989
2020-08-27;01;0.619171277257948
2020-08-28;01;0.616059805396476
2020-08-29;01;0.525423550894676
2020-08-30;01;0.527094394670782
2020-08-31;01;0.556999287307315
2020-09-01;01;0.619336949644978
2020-09-02;01;0.61166499197302
2020-09-03;01;0.556003616311645
2020-09-04;01;0.489403549711578
2020-09-05;01;0.490628039507496
2020-09-06;01;0.479886900946809
2020-09-07;01;0.456705780991495
2020-09-08;01;0.428296690082404
2020-09-09;01;0.398931610717325
2020-09-10;01;0.428728324724565
2020-09-11;01;0.48367337966962
2020-09-12;01;0.548775420485947
2020-09-13;01;0.538571338853294
2020-09-14;01;0.57450207478403
2020-09-15;01;0.580785143567098
2020-09-16;01;0.561935937217892
2020-09-17;01;0.507800598872027
2020-09-18;01;0.509174225245654
2020-09-19;01;0.568357898715042
2020-09-20;01;0.619378306878307
2020-09-21;01;0.565410052910053
2020-09-22;01;0.558531746031746
2020-09-23;01;0.564309056956116
2020-09-24;01;0.586157796451914
2020-09-25;01;0.515919701213819
2020-09-26;01;0.427824463118581
2020-09-27;01;0.380205415499533
2020-09-28;01;0.433672416334955
2020-09-29;01;0.455511496794725
2020-09-30;01;0.424571848208018
2020-10-01;01;0.387138693127804
2020-10-02;01;0.391900597889709
2020-10-03;01;0.366259572248683
2020-10-04;01;0.393470456602424
2020-10-05;01;0.376284634905324
2020-10-06;01;0.313969363969364
2020-10-07;01;0.383774558774559
2020-10-08;01;0.408381530749952
2020-10-09;01;0.42538833347104
2020-10-10;01;0.441505549588256
2020-10-11;01;0.411493544786336
2020-10-12;01;0.42890050757145
2020-10-13;01;0.510646539317481
2020-10-14;01;0.530604522510759
2020-10-15;01;0.588248632786448
2020-10-16;01;0.645646591970121
2020-10-17;01;0.625408496732026
2020-10-18;01;0.65797152194211
2020-10-19;01;0.671176804054955
2020-10-20;01;0.684885317763469
2020-10-21;01;0.693288679108007
2020-10-22;01;0.705193441012769
2020-10-23;01;0.716869265188593
2020-10-24;01;0.752583550902879
2020-10-25;01;0.770440693760021
2020-10-26;01;0.730698481085478
2020-10-27;01;0.744767745154742
2020-10-28;01;0.760454019664546
2020-10-29;01;0.766093117408907
2020-10-30;01;0.787155388471178
2020-10-31;01;0.811506037821827
2020-11-01;01;0.811506037821827
2020-11-02;01;0.82998974709501
2020-11-03;01;0.786949454054717
2020-11-04;01;0.71955018665545
2020-11-05;01;0.705669330669331
2020-11-06;01;0.655074092574093
2020-11-07;01;0.634294871794872
2020-11-08;01;0.610485347985348
2020-11-09;01;0.602701465201465
2020-11-10;01;0.604075091575092
2020-11-11;01;0.621474358974359
2020-11-12;01;0.641620879120879
2020-11-13;01;0.591875981161695
2020-11-14;01;0.567700156985871
2020-11-15;01;0.560897435897436
2020-11-16;01;0.589939822082679
2020-11-17;01;0.630524237667095
2020-11-18;01;0.67576233290519
2020-11-19;01;0.628143285286142
2020-11-20;01;0.699571856714714
2020-11-21;01;0.710560867703725
2020-11-22;01;0.741173112601684
2020-11-23;01;0.741173112601684
2020-11-24;01;0.747357404500262
2020-11-25;01;0.710951874546345
2020-11-26;01;0.657380445974916
2020-11-27;01;0.618831693140449
2020-11-28;01;0.687120547143589
2020-11-29;01;0.646304220612976
2020-11-30;01;0.599043210945952
2020-12-01;01;0.519111238156836
2020-12-02;01;0.447353502804631
2020-12-03;01;0.489020169471297
2020-12-04;01;0.481083661534789
2020-12-05;01;0.425981620718463
2020-12-06;01;0.367896848347976
2020-12-07;01;0.315750353077542
2020-12-08;01;0.342334671015243
2020-12-09;01;0.321926507749937
2020-12-10;01;0.326442107093123
2020-12-11;01;0.317533781858267
2020-12-12;01;0.290152829477315
2020-12-13;01;0.34576388508837
2020-12-14;01;0.432097410433992
2020-12-15;01;0.454832820387447
2020-12-16;01;0.529237582292209
2020-12-17;01;0.493769601996643
2020-12-18;01;0.475183596165739
2020-12-19;01;0.498993119975263
2020-12-20;01;0.49595111693326
2020-12-21;01;0.468718974076117
2020-12-22;01;0.422324416252988
2020-12-23;01;0.391570447999019
2020-12-24;01;0.398713305141877
2020-12-25;01;0.442080652080652
2020-12-26;01;0.460916268519008
2020-12-27;01;0.489826712063598
2020-12-28;01;0.461088394306589
2020-12-29;01;0.463694910597316
2020-12-30;01;0.463294444600519
2020-12-31;01;0.443651587457662
2021-01-01;01;0.393651587457662
2021-01-02;01;0.412153633356968
2021-01-03;01;0.381956188525377
2021-01-04;01;0.385843315806196
2021-01-05;01;0.372741934902958
2021-01-06;01;0.356847230349264
2021-01-07;01;0.371925103603829
2021-01-08;01;0.368494282456473
2021-01-09;01;0.302138762975953
2021-01-10;01;0.231251317088507
2021-01-11;01;0.19928893107027
2021-01-12;01;0.211960666431081
2021-01-13;01;0.216473175198909
2021-01-14;01;0.204231436398125
2021-01-15;01;0.201818101701326
2021-01-16;01;0.199486752494977
2021-01-17;01;0.267919608298967
2021-01-18;01;0.335283893626546
2021-01-19;01;0.332607413198309
2021-01-20;01;0.353004089692547
2021-01-21;01;0.363173644240029
2021-01-22;01;0.378881745662416
2021-01-23;01;0.38209983655174
2021-01-24;01;0.370665537746307
2021-01-25;01;0.329592620029602
2021-01-26;01;0.34322506178974
2021-01-27;01;0.326674539141657
2021-01-28;01;0.322994246965789
2021-01-29;01;0.305811077401667
2021-01-30;01;0.314932976271688
2021-01-31;01;0.27148464455805
2021-02-01;01;0.28272113915589
2021-02-02;01;0.244898735044345
2021-02-03;01;0.256176930533067
2021-02-04;01;0.267410141766278
2021-02-05;01;0.289581973461919
2021-02-06;01;0.31482042593218
2021-02-07;01;0.39471403751215
2021-02-08;01;0.443578506376619
2021-02-09;01;0.497828054297053
2021-02-10;01;0.562131254157168
2021-02-11;01;0.635977408003322
2021-02-12;01;0.701457481311184
2021-02-13;01;0.762381162935815
2021-02-14;01;0.759493509018413
2021-02-15;01;0.769925106406532
2021-02-16;01;0.805992836145148
2021-02-17;01;0.81859096039176
2021-02-18;01;0.822400484201284
2021-02-19;01;0.799630828393755
2021-02-20;01;0.783668387079201
2021-02-21;01;0.770409906429416
2021-02-22;01;0.777449243903536
2021-02-23;01;0.76884534779964
2021-02-24;01;0.75923725677562
2021-02-25;01;0.76876106629943
2021-02-26;01;0.759944908257265
2021-02-27;01;0.703815222340345
2021-02-28;01;0.713277981803105
2021-03-01;01;0.695945273494186
2021-03-02;01;0.664211194320348
2021-03-03;01;0.55775326868434
2021-03-04;01;0.438145425547085
2021-03-05;01;0.383276109399574
2021-03-06;01;0.369629313295114
2021-03-07;01;0.390922383368672
2021-03-08;01;0.352233276801056
2021-03-09;01;0.358207914267177
2021-03-10;01;0.436358961596306
2021-03-11;01;0.561245060614227
2021-03-12;01;0.630595022821332
2021-03-13;01;0.662429876578503
2021-03-14;01;0.60578327115141
2021-03-15;01;0.618071723117562
2021-03-16;01;0.608191909122999
2021-03-17;01;0.554999958390064
2021-03-18;01;0.461626464414161
2021-03-19;01;0.420220707412073
2021-03-20;01;0.39253937416291
2021-03-21;01;0.432484277744177
2021-03-22;01;0.425338347082756
2021-03-23;01;0.409191888499322
2021-03-24;01;0.421734673583091
2021-03-25;01;0.452398454246872
2021-03-26;01;0.422753568769745
2021-03-27;01;0.407424149330737
2021-03-28;01;0.414737543007767
2021-03-29;01;0.434168650897974
2021-03-30;01;0.430807306360159
2021-03-31;01;0.444799669928794
2021-04-01;01;0.420041401076037
2021-04-02;01;0.424123033729098
2021-04-03;01;0.422634938491003
2021-04-04;01;0.393156480441116
2021-04-05;01;0.377304749202191
2021-04-06;01;0.379405589538325
2021-04-07;01;0.374505324347503
2021-04-08;01;0.361745555682223
2021-04-09;01;0.366785753579563
2021-04-10;01;0.378690515484325
2021-04-11;01;0.313027664978269
2021-04-12;01;0.307876475692743
2021-04-13;01;0.283812304569748
2021-04-14;01;0.291964325708782
2021-04-15;01;0.290701699446156
2021-04-16;01;0.295889040840394
2021-04-17;01;0.282339542093527
2021-04-18;01;0.364355087523707
2021-04-19;01;0.398974727010919
2021-04-20;01;0.435201657974693
2021-04-21;01;0.44869465848068
2021-04-22;01;0.476652811438833
2021-04-23;01;0.509026532835016
2021-04-24;01;0.529757708600516
2021-04-25;01;0.540746719589527
2021-04-26;01;0.525984279180293
2021-04-27;01;0.547255405714577
2021-04-28;01;0.531506075679533
2021-04-29;01;0.55086341211004
2021-04-30;01;0.562788577377276
2021-05-01;01;0.577403118846037
2021-05-02;01;0.568131140824059
2021-05-03;01;0.551231749488578
2021-05-04;01;0.557947256204085
2021-05-05;01;0.579262448947849
2021-05-06;01;0.572531375143604
2021-05-07;01;0.561242244106574
2021-05-08;01;0.614743644666798
2021-05-09;01;0.587385586058739
2021-05-10;01;0.563963394215495
2021-05-11;01;0.512106405465302
2021-05-12;01;0.504066825997152
2021-05-13;01;0.490506856554829
2021-05-14;01;0.481217598683006
2021-05-15;01;0.430002827060071
2021-05-16;01;0.451140159672813
2021-05-17;01;0.498434531967186
2021-05-18;01;0.562324290814664
2021-05-19;01;0.54746137595175
2021-05-20;01;0.556615037416335
2021-05-21;01;0.588313258873593
2021-05-22;01;0.613337554306052
2021-05-23;01;0.585332089825177
2021-05-24;01;0.556796736289824
2021-05-25;01;0.513996408027719
2021-05-26;01;0.536584930616242
2021-05-27;01;0.565246395202076
2021-05-28;01;0.58729947873057
2021-05-29;01;0.601109002540093
2021-05-30;01;0.616165024949057
2021-05-31;01;0.64970037848441
2021-06-01;01;0.62592555231961
2021-06-02;01;0.617383151324379
2021-06-03;01;0.579891231479518
2021-06-04;01;0.52964265922922
2021-06-05;01;0.516350733763382
2021-06-06;01;0.526770901830609
2021-06-07;01;0.521810148298427
2021-06-08;01;0.556127238209202
2021-06-09;01;0.589262287935013
2021-06-10;01;0.612239310912036
2021-06-11;01;0.635532838849527
2021-06-12;01;0.614181907172508
2021-06-13;01;0.60548060847121
2021-06-14;01;0.602710269566417
2021-06-15;01;0.623280629547717
2021-06-16;01;0.611839345581405
2021-06-17;01;0.610107743849803
2021-06-18;01;0.593947433571846
2021-06-19;01;0.638590290714703
2021-06-20;01;0.613005875130287
2021-06-21;01;0.603740630570925
2021-06-22;01;0.596494253759331
2021-06-23;01;0.592403216422737
2021-06-24;01;0.590617502137023
2021-06-25;01;0.620783414655877
2021-06-26;01;0.585069128941591
2021-06-27;01;0.627608811481274
2021-06-28;01;0.622768413783733
2021-06-29;01;0.636129673353284
2021-06-30;01;0.626336745193009
2021-07-01;01;0.63166620255735
2021-07-02;01;0.654613843152049
2021-07-03;01;0.659375747913954
2021-07-04;01;0.639173727711934
2021-07-05;01;0.653942793232879
2021-07-06;01;0.630888328317949
2021-07-07;01;0.616968914398535
2021-07-08;01;0.628143786038523
2021-07-09;01;0.598473456368193
2021-07-10;01;0.624323796504248
2021-07-11;01;0.64565960355434
2021-07-12;01;0.631112365894975
2021-07-13;01;0.657627517410126
2021-07-14;01;0.711261602623159
2021-07-15;01;0.677495368856925
2021-07-16;01;0.663209654571211
2021-07-17;01;0.656406933482775
2021-07-18;01;0.654052145413701
2021-07-19;01;0.679064735643683
2021-07-20;01;0.675859607438555
2021-07-21;01;0.647395590252733
2021-07-22;01;0.685490828347971
2021-07-23;01;0.729708515422801
2021-07-24;01;0.717803753518039
2021-07-25;01;0.670413643627929
2021-07-26;01;0.641151298576111
2021-07-27;01;0.615294802131379
2021-07-28;01;0.632301604852467
2021-07-29;01;0.64984546450159
2021-07-30;01;0.626035940692066
2021-07-31;01;0.646598711254837
2021-08-01;01;0.679336806492932
2021-08-02;01;0.664657250459993
2021-08-03;01;0.68946717442958
2021-08-04;01;0.689867334493606
2021-08-05;01;0.662799665320674
2021-08-06;01;0.668707291529052
2021-08-07;01;0.644176266998027
2021-08-08;01;0.620366743188503
2021-08-09;01;0.685672865637483
2021-08-10;01;0.640321391714581
2021-08-11;01;0.65195681511471
2021-08-12;01;0.637671100828996
2021-08-13;01;0.627838827838828
2021-08-14;01;0.691330891330891
2021-08-15;01;0.762759462759463
2021-08-16;01;0.721262864120007
2021-08-17;01;0.759811616954474
2021-08-18;01;0.743694400837258
2021-08-19;01;0.771166928309786
2021-08-20;01;0.787150944293802
2021-08-21;01;0.680008087150944
2021-08-22;01;0.537150944293802
2021-08-23;01;0.536223300509015
2021-08-24;01;0.525091575091575
2021-08-25;01;0.563186813186813
2021-08-26;01;0.517857142857143
2021-08-27;01;0.54788961038961
2021-08-28;01;0.655032467532467
2021-08-29;01;0.79788961038961
2021-08-30;01;0.829429499072356
2021-08-31;01;0.881377551020408
2021-09-01;01;0.863520408163265
2021-09-02;01;0.891581632653061
2021-09-03;01;0.829081632653061
2021-09-04;01;0.733843537414966
2021-09-05;01;0.686224489795918
2021-09-06;01;0.670918367346939
2021-09-07;01;0.644944341372913
2021-09-08;01;0.662801484230056
2021-09-09;01;0.688311688311688
2021-09-10;01;0.739332096474954
2021-09-11;01;0.742733457019171
2021-09-12;01;0.733209647495362
2021-09-13;01;0.745114409400124
2021-09-14;01;0.739342403628118
2021-09-15;01;0.718934240362812
2021-09-16;01;0.611791383219955
2021-09-17;01;0.560770975056689
2021-09-18;01;0.509750566893424
2021-09-19;01;0.566893424036281
2021-09-20;01;0.524768881911739
2021-09-21;01;0.491579848722706
2021-09-22;01;0.445321345321345
2021-09-23;01;0.492940392940393
2021-09-24;01;0.478654678654679
2021-09-25;01;0.539879168450597
2021-09-26;01;0.425593454164883
2021-09-27;01;0.400618429189858
2021-09-28;01;0.409997938569367
2021-09-29;01;0.405236033807462
2021-09-30;01;0.42255205112348
2021-10-01;01;0.431343259914688
2021-10-02;01;0.491547341547342
2021-10-03;01;0.52011877011877
2021-10-04;01;0.569011054305172
2021-10-05;01;0.570144841153244
2021-10-06;01;0.593954364962768
2021-10-07;01;0.590243789823622
2021-10-08;01;0.615218814798647
2021-10-09;01;0.544810651533341
2021-10-10;01;0.612667794390483
2021-10-11;01;0.597541743970315
2021-10-12;01;0.594820655534941
2021-10-13;01;0.598961442284424
2021-10-14;01;0.611811026562579
2021-10-15;01;0.566616221367774
2021-10-16;01;0.617636629531039
2021-10-17;01;0.564065200959611
2021-10-18;01;0.564065200959611
2021-10-19;01;0.557168649235473
2021-10-20;01;0.534712844170972
2021-10-21;01;0.510328211090687
2021-10-22;01;0.536042496804973
2021-10-23;01;0.498936745413507
2021-10-24;01;0.484651031127793
2021-10-25;01;0.475127221603983
2021-10-26;01;0.472840099858733
2021-10-27;01;0.448827075845709
2021-10-28;01;0.483171248297299
2021-10-29;01;0.485475395762736
2021-10-30;01;0.491968902256243
2021-10-31;01;0.490381600668941
2021-11-01;01;0.507358826341819
2021-11-02;01;0.495454064437057
2021-11-03;01;0.505730824713818
2021-11-04;01;0.494957284528513
2021-11-05;01;0.452112596522534
2021-11-06;01;0.407469739379677
2021-11-07;01;0.401175267567964
2021-11-08;01;0.335957876263616
2021-11-09;01;0.33524180035957
2021-11-10;01;0.338257077765092
2021-11-11;01;0.317377956885971
2021-11-12;01;0.353716816754242
2021-11-13;01;0.364525087430934
2021-11-14;01;0.362883051306139
2021-11-15;01;0.398424804239197
2021-11-16;01;0.391657886945964
2021-11-17;01;0.394238865136698
2021-11-18;01;0.409318230216063
2021-11-19;01;0.43052671360942
2021-11-20;01;0.493773064781468
2021-11-21;01;0.511630207638611
2021-11-22;01;0.573852429860833
2021-11-23;01;0.623852429860833
2021-11-24;01;0.678878884887288
2021-11-25;01;0.712609043617447
2021-11-26;01;0.716610644257703
2021-11-27;01;0.722913165266106
2021-11-28;01;0.736802054154995
2021-11-29;01;0.735311370925182
2021-11-30;01;0.76262229529493
2021-12-01;01;0.741987374660009
2021-12-02;01;0.74793975561239
2021-12-03;01;0.782486907806601
2021-12-04;01;0.770582145901839
2021-12-05;01;0.79325788286329
2021-12-06;01;0.796853829250999
2021-12-07;01;0.751685762024108
2021-12-08;01;0.762796873135219
2021-12-09;01;0.767898913951545
2021-12-10;01;0.71234335839599
2021-12-11;01;0.70281954887218
2021-12-12;01;0.729350161117078
2021-12-13;01;0.689965986394558
2021-12-14;01;0.733333333333333
2021-12-15;01;0.706959706959707
2021-12-16;01;0.719714809000523
2021-12-17;01;0.765169354455069
2021-12-18;01;0.727074116359831
2021-12-19;01;0.712788402074116
2021-12-20;01;0.741236144807573
2021-12-21;01;0.73103206317492
2021-12-22;01;0.763999096141953
2021-12-23;01;0.734237191380048
2021-12-24;01;0.694277151420009
2021-12-25;01;0.729364870718254
2021-12-26;01;0.718069189655131
2021-12-27;01;0.693022807465892
2021-12-28;01;0.68485954215977
2021-12-29;01;0.684041211554205
2021-12-30;01;0.71640367110113
2021-12-31;01;0.720875943015263
2022-01-01;01;0.709597747526541
2022-01-02;01;0.687840207301148
2022-01-03;01;0.685891113056709
2022-01-04;01;0.641221062295288
2022-01-05;01;0.601388015292953
2022-01-06;01;0.552382005121894
2022-01-07;01;0.548711363188723
2022-01-08;01;0.556854685664293
2022-01-09;01;0.564359394032282
2022-01-10;01;0.541277599094326
2022-01-11;01;0.540691786316302
2022-01-12;01;0.530445626838819
2022-01-13;01;0.520651846677795
2022-01-14;01;0.518274800962126
2022-01-15;01;0.51050741833618
2022-01-16;01;0.492454740780516
2022-01-17;01;0.504803137611132
2022-01-18;01;0.507325223701774
2022-01-19;01;0.503938698984298
2022-01-20;01;0.51952331659116
2022-01-21;01;0.521018128333284
2022-01-22;01;0.549450396849879
2022-01-23;01;0.571176587326069
2022-01-24;01;0.58890602286117
2022-01-25;01;0.612483956154129
2022-01-26;01;0.638880810824498
2022-01-27;01;0.664101340094746
2022-01-28;01;0.701714144824279
2022-01-29;01;0.705692821703961
2022-01-30;01;0.741701560305785
2022-01-31;01;0.780559535411619
2022-02-01;01;0.81638204623413
2022-02-02;01;0.85076522045372
2022-02-03;01;0.871234497093596
2022-02-04;01;0.871957790862141
2022-02-05;01;0.880729347174681
2022-02-06;01;0.88317139919445
2022-02-07;01;0.886181798756574
2022-02-08;01;0.886941677176026
2022-02-09;01;0.897497623692564
2022-02-10;01;0.897422435722639
2022-02-11;01;0.884972596236283
2022-02-12;01;0.872149786861749
2022-02-13;01;0.870917911584073
2022-02-14;01;0.86549919237225
2022-02-15;01;0.857163556377039
2022-02-16;01;0.851239755167337
2022-02-17;01;0.851438670176379
2022-02-18;01;0.861171944313191
2022-02-19;01;0.878654799524241
2022-02-20;01;0.886280071855395
2022-02-21;01;0.889310374885698
2022-02-22;01;0.901401731804642
2022-02-23;01;0.904598580164239
2022-02-24;01;0.908853446667802
2022-02-25;01;0.919544149948381
2022-02-26;01;0.934550152349341
2022-02-27;01;0.930185615837062
2022-02-28;01;0.934128101922405
2022-03-01;01;0.938195005347769
2022-03-02;01;0.932861053585245
2022-03-03;01;0.930550129215497
2022-03-04;01;0.934381546840019
2022-03-05;01;0.939659520098287
2022-03-06;01;0.923652271532899
2022-03-07;01;0.889166254904025
2022-03-08;01;0.892488514040238
2022-03-09;01;0.897539019090743
2022-03-10;01;0.880302994246023
2022-03-11;01;0.860461724404753
2022-03-12;01;0.865387832779137
2022-03-13;01;0.878939498504716
2022-03-14;01;0.905523573869279
2022-03-15;01;0.89567135712051
2022-03-16;01;0.855988817437971
2022-03-17;01;0.834488578546428
2022-03-18;01;0.819511620021082
2022-03-19;01;0.757399818778846
2022-03-20;01;0.748393607598722
2022-03-21;01;0.718846569271196
2022-03-22;01;0.702724760045938
2022-03-23;01;0.712248569569748
2022-03-24;01;0.740270547591726
2022-03-25;01;0.784159070742922
2022-03-26;01;0.824842300556586
2022-03-27;01;0.824292850007136
2022-03-28;01;0.851870489758689
2022-03-29;01;0.830225468113667
2022-03-30;01;0.860801909216424
2022-03-31;01;0.837587623502138
2022-04-01;01;0.83140333160356
2022-04-02;01;0.833784283984513
2022-04-03;01;0.855762305962535
2022-04-04;01;0.862893660919977
2022-04-05;01;0.910512708539024
2022-04-06;01;0.918031505531505
2022-04-07;01;0.934102934102934
2022-04-08;01;0.906273620559335
2022-04-09;01;0.909448223733938
2022-04-10;01;0.86182917611489
2022-04-11;01;0.859601384413414
2022-04-12;01;0.843728368540399
2022-04-13;01;0.832739357551388
2022-04-14;01;0.843453643265673
2022-04-15;01;0.841412826939143
2022-04-16;01;0.839428699955016
2022-04-17;01;0.887047747574063
2022-04-18;01;0.883577533577533
2022-04-19;01;0.88040293040293
2022-04-20;01;0.878404928404928
2022-04-21;01;0.88874327426959
2022-04-22;01;0.911192253861427
2022-04-23;01;0.92904939671857
2022-04-24;01;0.911192253861427
2022-04-25;01;0.901773101585132
2022-04-26;01;0.920820720632751
2022-04-27;01;0.924283924095954
2022-04-28;01;0.924283924095954
2022-04-29;01;0.94469208736126
2022-04-30;01;0.924283924095954
2022-05-01;01;0.926268051080081
2022-05-02;01;0.937747642916816
2022-05-03;01;0.922710048931853
2022-05-04;01;0.932233858455663
2022-05-05;01;0.939752655448144
2022-05-06;01;0.898936328917532
2022-05-07;01;0.876487349325695
2022-05-08;01;0.82093179377014
2022-05-09;01;0.799248120300752
2022-05-10;01;0.801863354037267
2022-05-11;01;0.801863354037267
2022-05-12;01;0.792934782608696
2022-05-13;01;0.833751109139308
2022-05-14;01;0.832652208040407
2020-03-12;02;NA
2020-03-17;02;NA
2020-03-18;02;NA
2020-03-19;02;NA
2020-03-20;02;NA
2020-03-21;02;NA
2020-03-22;02;0
2020-03-23;02;0
2020-03-24;02;0
2020-03-25;02;0
2020-03-26;02;0
2020-03-27;02;0
2020-03-28;02;0
2020-03-29;02;0
2020-03-30;02;0
2020-03-31;02;0.0476190476190476
2020-04-01;02;0.0952380952380952
2020-04-02;02;0.0952380952380952
2020-04-03;02;0.115646258503401
2020-04-04;02;0.187074829931973
2020-04-05;02;0.187074829931973
2020-04-06;02;0.187074829931973
2020-04-07;02;0.187074829931973
2020-04-08;02;0.23469387755102
2020-04-09;02;0.261479591836735
2020-04-10;02;0.241071428571429
2020-04-11;02;0.234577922077922
2020-04-12;02;0.266323953823954
2020-04-13;02;0.337752525252525
2020-04-14;02;0.356067543567544
2020-04-15;02;0.289400876900877
2020-04-16;02;0.285171553592606
2020-04-17;02;0.298158566579619
2020-04-18;02;0.233223501644554
2020-04-19;02;0.284184236815816
2020-04-20;02;0.258974152782202
2020-04-21;02;0.193040086848136
2020-04-22;02;0.201735739022049
2020-04-23;02;0.192166361031619
2020-04-24;02;0.197036490901749
2020-04-25;02;0.248984542849801
2020-04-26;02;0.188834166909951
2020-04-27;02;0.163521602859941
2020-04-28;02;0.205188269526607
2020-04-29;02;0.192474760209837
2020-04-30;02;0.229177188216613
